label,t_stock,a_stock,c_stock,blob_full,blob_unw,blob_k8,blob_k12,blob_k16,blob_k24,n_marc_tok,n_cce_tok,marc_title,cce_title
1,1.0000,1.0000,0.9987,0.8673,0.7143,1.0000,0.8762,0.8673,0.8673,14,10,"Vision, a saga of the sky",Vision; a saga of the sky.
1,1.0000,1.0000,0.9985,0.4732,0.4444,0.4787,0.4852,0.4732,0.4732,15,11,The age of ideas from reaction to revolution in ei,The age of ideas.
1,1.0000,1.0000,0.9954,0.2003,0.2500,0.0000,0.0000,0.0000,0.0905,47,13,A study of law administration in Connecticut a rep,Study of law administration in Connecticut.
1,1.0000,1.0000,0.9975,0.3206,0.3529,0.0774,0.1696,0.2345,0.2921,33,13,The days when the animals talked Black American fo,The Days when the animals talked: black American f
1,1.0000,1.0000,0.9987,0.7920,0.8065,0.5916,0.6952,0.7532,0.7763,27,29,"Salary and wage policy, 1933-1934","… Salary and wage policy, 1933-1934 …"
1,1.0000,0.6564,0.9951,0.2670,0.2667,0.2099,0.2553,0.2860,0.2599,39,18,The demographic explosion the Latin American exper,The Demographic explosion: the Latin American expe
1,1.0000,0.6756,0.9953,0.3508,0.3333,0.3592,0.4107,0.3631,0.3508,19,21,"A history of Temple, New Hampshire, 1768-1976","A History of Temple, New Hampshire, 1768-1976"
1,0.1775,1.0000,0.8004,0.5727,0.4828,0.7959,0.5887,0.5800,0.5827,27,16,Etiquette; the blue book of social usage,Etiquette
1,0.7071,1.0000,0.9923,0.6246,0.6087,0.6190,0.7239,0.6956,0.5944,35,39,"The complete angler or, The Contemplative man's re","The compleat angler, or, The contemplative man's r"
1,1.0000,1.0000,0.9987,0.8422,0.6923,1.0000,0.8422,0.8422,0.8422,11,11,The Negro in southern agriculture,The Negro in southern agriculture.
1,1.0000,0.0000,0.9384,0.5486,0.5000,0.6770,0.5118,0.5324,0.5486,17,10,South Africa & apartheid,South Africa & apartheid
1,1.0000,1.0000,0.9987,1.0000,1.0000,1.0000,1.0000,1.0000,1.0000,10,10,The cry of Dolores,The cry of Dolores.
1,1.0000,1.0000,0.9987,0.3533,0.3824,0.1890,0.1360,0.2960,0.3382,32,15,The tunnel of Hugsy Goode,The tunnel of Hugsy Goode
1,1.0000,1.0000,0.9987,0.2969,0.2812,0.3021,0.2920,0.2986,0.2613,30,11,Gunner's dawn,Gunner's dawn.
1,1.0000,1.0000,0.9987,0.7512,0.6522,0.8447,0.7819,0.8331,0.7512,20,18,Automorphic forms on semisimple Lie groups,Automorphic forms on semisimple Lie groups.
1,1.0000,1.0000,0.9987,0.1936,0.1800,0.2495,0.2464,0.2053,0.2299,48,11,Call to reason an appeal to common sense,Call to reason.
1,0.9685,1.0000,0.9983,0.3179,0.3103,0.1820,0.3425,0.3405,0.2906,27,11,The races of Europe,Races of Europe.
1,1.0000,1.0000,0.9987,0.7421,0.7500,0.7866,0.6409,0.7064,0.7421,20,22,My camera in the national parks 30 photographs wit,My camera in the national parks; 30 photographs wi
1,1.0000,0.0000,0.9313,0.6045,0.6087,0.3927,0.4768,0.4877,0.6045,22,15,The chemical action of ultraviolet rays,Chemical action of ultraviolet rays
1,1.0000,1.0000,0.9987,0.9196,0.9286,0.8167,0.8763,0.9196,0.9196,14,13,History and the social web a collection of essays,History and the social web; a collection of essays
1,1.0000,1.0000,0.9987,0.5915,0.5909,0.6353,0.4889,0.5774,0.5915,14,21,The rise of the unmeltable ethnics politics and cu,The rise of the unmeltable ethnics: politics and c
1,1.0000,0.9555,0.9985,0.4425,0.3793,0.5041,0.4827,0.4258,0.4425,22,18,Lithuanians in America,Lithuanians in America
1,1.0000,0.0000,0.8585,0.4606,0.4000,0.5044,0.5175,0.4889,0.4606,24,11,Economic growth,Economic growth
1,1.0000,1.0000,0.9987,0.6067,0.6667,0.4112,0.4609,0.4921,0.5310,30,25,Social groups and institutions in the history of t,Social groups and institutions in the history of t
1,0.8666,1.0000,0.9967,0.4569,0.4211,0.3883,0.4143,0.4569,0.4569,15,12,Villette,Villette
1,1.0000,1.0000,0.9892,0.4661,0.4615,0.4817,0.4733,0.4661,0.4661,13,6,Polish profile,Polish profile.
1,1.0000,1.0000,0.9987,0.5823,0.5600,0.5264,0.5606,0.5331,0.5823,20,19,The sterile period in family life,The sterile period in family life
1,0.5830,1.0000,0.9841,0.8722,0.8333,0.8287,0.8742,0.8240,0.8791,30,36,"Skiing fundamentals, equipment, and advanced techn",Skiing
1,1.0000,1.0000,0.9987,0.6115,0.6111,0.5240,0.5139,0.6115,0.6115,16,13,Invertebrate zoology,Invertebrate zoology
1,1.0000,1.0000,0.9987,0.5923,0.4815,0.8126,0.6802,0.6345,0.5923,22,18,Decarceration community treatment and the deviant ,"Decarceration, community treatment and the deviant"
1,1.0000,1.0000,0.9987,0.5051,0.4000,0.4130,0.4761,0.5539,0.5051,20,15,Plant engineering handbook,Plant engineering handbook. Prepared by a staff of
1,1.0000,1.0000,0.9987,0.4925,0.4595,0.5824,0.5070,0.4841,0.4848,31,23,The riddle of the sands a record of secret service,The riddle of the sands; a record of secret servic
0,1.0000,0.7003,0.9908,0.1391,0.1176,0.2517,0.1736,0.1442,0.1391,22,16,"Leonardo da Vinci [exhibition, collections of the ",Leonardo da Vinci
1,1.0000,1.0000,0.9987,0.9209,0.8571,1.0000,0.9341,0.9209,0.9209,14,12,Your adolescent at home and in school,Your adolescent at home and in school
1,0.5118,1.0000,0.9640,0.4793,0.4762,0.6007,0.4102,0.4501,0.4793,19,12,Differentiation of integrals in R[Superscript n],Differentiation of integrals in R
1,1.0000,1.0000,0.9987,0.6756,0.6957,0.6048,0.6906,0.6729,0.6756,19,20,Art and archaeology,Art and archaeology
1,1.0000,1.0000,0.9987,1.0000,1.0000,1.0000,1.0000,1.0000,1.0000,10,10,The ape people,The ape people
1,1.0000,1.0000,0.9987,0.4381,0.4348,0.3155,0.3019,0.3995,0.4381,22,11,Photomicrography,Photomicrography
1,1.0000,1.0000,0.9987,0.6371,0.6364,0.6116,0.6545,0.5833,0.6371,22,14,5 essays on Klee,5 essays on Klee
1,1.0000,1.0000,0.9987,0.7421,0.7308,0.7776,0.6392,0.7124,0.7321,25,20,An ecological paradigm for the study of internatio,An ecological paradigm for the study of internatio
1,1.0000,0.8851,0.9980,0.3668,0.4242,0.2436,0.2225,0.2584,0.3148,28,19,Life in the Far West,Life in the far West
1,1.0000,1.0000,0.9987,0.3772,0.3462,0.2564,0.3032,0.3068,0.3772,23,12,Government and housing in metropolitan areas,Government and housing in metropolitan areas.
1,1.0000,1.0000,0.9964,0.7445,0.6667,0.8430,0.7266,0.7445,0.7445,14,11,Modern Mexican painters,Modern Mexican painters
1,1.0000,1.0000,0.9985,0.4469,0.3913,0.4024,0.4011,0.4342,0.4469,17,15,Latin America a general history,Latin America: a general history
1,1.0000,0.8182,0.9939,0.3706,0.4444,0.3624,0.3749,0.3706,0.3706,15,11,Driving wheel and My house is dark two novels,Driving wheel. My house is dark
1,0.8267,0.9111,0.9938,0.3835,0.4000,0.1543,0.2153,0.2173,0.3893,33,16,Recent advances in topological dynamics proceeding,Recent advances in topological dynamics; proceedin
1,1.0000,1.0000,0.9987,0.1193,0.1858,0.0000,0.0000,0.0000,0.0280,103,31,Twenty plays of the Nō theatre,Twenty plays of the No theatre
1,1.0000,1.0000,0.9987,0.3989,0.3714,0.3688,0.3963,0.3825,0.3740,35,13,"Plane trigonometry, solid geometry and spherical t","Plane trigonometry, solid geometry and spherical t"
1,1.0000,0.8523,0.9975,0.7946,0.7143,0.7168,0.8113,0.7946,0.7946,13,11,The American Senate and world peace,American senate and world peace
1,1.0000,0.7816,0.9969,0.5205,0.5185,0.6357,0.4060,0.4264,0.5201,26,15,The consolidation of the South China frontier,The consolidation of the south China frontier
1,1.0000,1.0000,0.9987,0.6350,0.6522,0.5045,0.5629,0.5018,0.6350,23,15,The Latin American policy of Warren G. Harding,The Latin American policy of Warren G. Harding
1,1.0000,1.0000,0.9987,0.7289,0.7083,0.7766,0.8327,0.6725,0.7289,22,19,Saints of clay; the shaping of South Carolina Bapt,Saints of clay: the shaping of South Carolina Bapt
1,1.0000,1.0000,0.9987,0.5820,0.5455,0.6462,0.5197,0.5527,0.5820,13,21,Selected papers on the pathogenic rickettsiae,Selected papers on the pathogenic rickettsiae.
1,1.0000,1.0000,0.9958,0.6586,0.5882,0.6687,0.6642,0.6586,0.6586,16,11,Introduction to sub-Saharan Africa,Introduction to sub-Saharan Africa
1,1.0000,1.0000,0.9987,0.3327,0.3256,0.4089,0.3452,0.3321,0.2568,43,14,The third child a study in the prediction of ferti,The third child; a study in the prediction of fert
1,1.0000,1.0000,0.9946,0.7984,0.8125,0.7827,0.7569,0.7984,0.7984,14,15,Tzeltal phonology and morphology,"Tzeltal phonology and morphology. Berkeley, Univer"
1,1.0000,1.0000,0.9987,0.7870,0.7500,0.6430,0.7745,0.7870,0.7870,16,12,Zen and the art of motorcycle maintenance an inqui,Zen and the art of motorcycle maintenance
1,1.0000,1.0000,0.9987,1.0000,1.0000,1.0000,1.0000,1.0000,1.0000,16,16,A lamp for India the story of Madame Pandit,A lamp for India; the story of Madame Pandit.
0,0.4362,0.0000,0.0176,0.0484,0.0556,0.0520,0.0484,0.0484,0.0484,10,9,Proceedings,Proceedings.
0,0.0000,0.0000,0.0011,0.0338,0.0566,0.0000,0.0000,0.0000,0.0000,39,17,A Showing of the private collection of Mr. & Mrs. ,די מפרשים פון דער תּורה
1,0.7646,1.0000,0.9940,0.2997,0.3333,0.3096,0.2628,0.2483,0.2997,22,18,Letters of Sherwood Anderson,Letters
1,0.9524,1.0000,0.9981,0.4744,0.3913,0.5560,0.4509,0.4837,0.4744,19,13,The pseudo-science of B. F. Skinner,The Pseudo-science of E. F. Skinner
1,1.0000,0.5596,0.9926,0.5515,0.5556,0.4697,0.5209,0.5267,0.5362,15,27,Kokoschka life and work,"Kokoschka, life and work. With two essays by Oskar"
1,1.0000,1.0000,0.9892,0.8768,0.8182,0.7885,0.8768,0.8768,0.8768,11,9,McGillivray Lord of the Northwest,"McGillivray, lord of the Northwest. Toronto, Clark"
1,0.6935,1.0000,0.9297,0.7152,0.7037,0.7561,0.6291,0.6453,0.6908,20,26,How to get out of Vietnam a workable solution to t,Papers from the 1967 region conventions. How to ge
1,0.5394,1.0000,0.9700,0.4598,0.4286,0.3609,0.4941,0.4839,0.4598,23,17,"China & the U.S., 1964-72",China and the U.S
1,1.0000,1.0000,0.9987,0.8136,0.7000,0.7935,0.8594,0.8539,0.8136,18,16,The Security Council in a universal United Nations,The Security Council in a universal United Nations
0,0.0000,0.0000,0.0018,0.0497,0.0606,0.0000,0.0000,0.0352,0.0497,24,11,Jewish maritime revival the new task of the Jewish,סִפּוּרִים מֵאֵת יׅצְחׇק לֵיבּוּשׁ פֶּרֶץ.
0,0.9340,0.2625,0.1263,0.1364,0.1364,0.1432,0.1382,0.1364,0.1364,13,12,The world of insects,The insect world.
0,0.0000,0.0000,0.0009,0.0141,0.0357,0.0000,0.0000,0.0000,0.0141,10,19,Kolkhoz the collective farm,"הספרות וההיים. מקראה ספרותית לבתי־ספר תיכוניים, נע"
1,1.0000,1.0000,0.9987,0.4593,0.4000,0.5134,0.4184,0.4547,0.4593,19,16,Œuvre de Juste Aurèle Meissonnier,Oeuvre de Juste Aurele Meissonnier
1,0.9375,0.9295,0.9973,0.3736,0.3077,0.5263,0.4118,0.3751,0.3736,15,19,Philosophy the cutting edge,Philosophy: the catting edge
0,0.3363,0.0000,0.0107,0.0254,0.0333,0.0000,0.0000,0.0000,0.0254,22,9,Report,Report.
1,1.0000,0.0000,0.9987,0.5641,0.4762,0.6556,0.5929,0.5641,0.5641,15,16,"History of collage an anthology of collage, assemb","History of collage: an anthology of collage, assem"
1,1.0000,0.0000,0.9956,0.6022,0.6000,0.5718,0.5040,0.6283,0.6022,18,14,Essays in biology in honor of Herbert M. Evans,"Essays in biology in honor of Herbert M. Evans, wr"
1,0.9545,0.7641,0.9950,0.4151,0.4000,0.4829,0.3353,0.4215,0.3972,27,15,"""Roger Wilco"" ABC of radio for flyers",Roger Wilco A B C of radio for flyers
0,0.5135,0.1416,0.0107,0.0467,0.0682,0.0594,0.0421,0.0350,0.0284,32,15,"Acquisitions, 1953-62",Catalogue.
0,0.4362,0.0000,0.0176,0.0390,0.0714,0.0000,0.0000,0.0000,0.0210,35,10,Proceedings,Proceedings
1,0.9655,1.0000,0.9983,0.6549,0.5926,0.6174,0.6993,0.6156,0.6639,25,18,Początki Polski z dziejów Słowian w I tysiącleciu ,Początki Polski; z dziejów Słowian w i tysiącleciv
1,1.0000,0.0000,0.9326,0.4023,0.4151,0.2308,0.3383,0.3374,0.3412,40,35,Fatigue crack growth under spectrum loads a sympos,Fatigue crack growth under spectrum loads
1,1.0000,1.0000,0.9987,0.2813,0.2963,0.2304,0.2398,0.2021,0.2842,25,10,The first book of the Indian wars,The first book of the Indian ware.
0,0.0000,0.0000,0.0009,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,13,9,Three bears,To will or not to will.
1,1.0000,1.0000,0.9987,0.3629,0.3182,0.3894,0.3815,0.3806,0.3629,21,8,Tear gas rag,Tear gas rag. Pomegranate Press
1,1.0000,1.0000,0.9987,0.6720,0.6486,0.6563,0.6491,0.7118,0.5915,25,36,Maverick town the story of old Tascosa,"Maverick town, the story of old Tascosa by John L."
1,0.4509,1.0000,0.9466,0.7017,0.6667,0.5185,0.6468,0.6711,0.7017,18,17,Music: an art and a language,Music: an art and a language. Augmented and revise
0,0.5731,1.0000,0.6881,0.1138,0.0980,0.2381,0.1624,0.1273,0.1159,26,30,Trout stream improvement,Better trout streams
1,0.2427,1.0000,0.8584,0.3770,0.4286,0.2572,0.2435,0.2560,0.3343,27,13,Ox; the story of a kid at the top,Ox
1,1.0000,0.8523,0.9976,0.5559,0.5357,0.4728,0.5833,0.5909,0.5481,25,18,The ghost voyage out of Eskimo land,"The ghost voyage, out of Eskimo land; translated f"
0,1.0000,0.0000,0.0304,0.1711,0.1304,0.2483,0.1952,0.1727,0.1711,17,9,Piero della Francesca [Biographical and critical s,Piero della Francesca.
0,1.0000,0.0000,0.6720,0.0762,0.1176,0.0000,0.0000,0.0581,0.0762,23,15,Selected poems,Selected poems
1,0.9524,1.0000,0.9979,0.5155,0.4000,0.7592,0.5645,0.5015,0.5155,11,17,"The flying circus of physics, with answers",The Plying circus of physics with answers
0,0.0000,0.0685,0.0011,0.0145,0.0238,0.0000,0.0000,0.0000,0.0149,27,16,"Federal art in New England, 1933-1937 arranged by ",ל. מ. שטיין יובל־בוך. רעדאקטירט סון י. ח. פאמעראנץ
0,0.5231,1.0000,0.8990,0.2412,0.2500,0.2104,0.2516,0.2315,0.2412,21,19,Tutte le opere,Tutte le Novelle.
0,0.5031,0.0000,0.0054,0.0444,0.0345,0.0690,0.0513,0.0456,0.0444,18,12,Africa,Africa.
0,0.5677,0.0000,0.0068,0.0220,0.0189,0.0000,0.0000,0.0385,0.0302,45,9,"Rome the monuments of antiquity, the churches, the",Rome.
1,0.9608,1.0000,0.9983,0.5959,0.6230,0.4185,0.4647,0.5484,0.6046,46,53,Adventures in geyser land reprinted from The wonde,Adventures in geyser land; reprinted from The wond
1,1.0000,0.0000,0.9187,0.2695,0.2500,0.1842,0.2928,0.2876,0.2695,19,6,A tool in his hand,A tool in his hand.
0,0.0000,0.2686,0.0266,0.0349,0.0488,0.0000,0.0000,0.0000,0.0000,37,6,Anglo-Norman armory the Constance Egan lecture del,?
0,0.7535,0.0000,0.0130,0.0620,0.0800,0.0515,0.0413,0.0620,0.0620,13,14,The book of songs,Song book.
1,0.9335,0.0000,0.8741,0.3691,0.3750,0.3347,0.2977,0.3402,0.3691,13,20,The UN and its future,The UN and its future.
1,1.0000,1.0000,0.9987,0.9198,0.8750,1.0000,0.9113,0.9198,0.9198,16,14,Hiligaynon dictionary,"Hiligaynon dictionary. Honolulu, University of Haw"
0,0.7419,0.0000,0.9568,0.0728,0.0857,0.0000,0.0000,0.0000,0.0603,34,4,Report and selected papers,Selecting annual report papers.
1,0.7487,0.7293,0.8705,0.4269,0.3333,0.4506,0.4229,0.4269,0.4269,14,10,Naught for your comfort,Naught for your comfort. Collins.
1,1.0000,1.0000,0.9907,0.8808,0.8333,0.8465,0.8808,0.8808,0.8808,12,10,No new country,No new country. Bookman Associates.
0,0.4362,0.2977,0.0538,0.0592,0.0851,0.0000,0.0000,0.0000,0.0454,36,15,Proceedings,Proceedings
0,1.0000,0.5517,0.9335,0.1164,0.1250,0.0703,0.1220,0.1164,0.1164,14,4,Selected poems,A selection of poems.
0,0.0000,0.0000,0.0024,0.0246,0.0488,0.0000,0.0000,0.0000,0.0000,33,10,"Graduation exercises, Bolinas School Friday, June ",The
1,0.5604,1.0000,0.9673,0.3998,0.3750,0.4998,0.3917,0.3817,0.3998,16,17,"New Zealand, 1769-1840","New Zealand, 1769-1840, early years of Western con"
1,1.0000,0.0000,0.0304,0.2536,0.2333,0.3280,0.2237,0.2491,0.2536,19,18,Leaves from the Copper Beeches,LEAVES FROM THE COPPER BEECHES.
0,0.8781,0.0000,0.0200,0.0818,0.0882,0.0675,0.0509,0.0445,0.0825,25,12,Plastics in industry,Industrial plastics
0,0.6400,1.0000,0.8677,0.1626,0.1429,0.1717,0.2032,0.1734,0.1626,19,5,The Cleveland Museum of Art,"The Cleveland Museum of Art handbook, 1958."
1,0.5751,1.0000,0.8030,0.2115,0.1860,0.3564,0.2363,0.1973,0.2594,38,13,Search for tomorrow the things which are and the t,"Chichester, Sussex. England. Search for tomorrow: "
0,0.5491,0.0000,0.0063,0.0475,0.0455,0.0647,0.0533,0.0480,0.0475,17,6,Yesterday a novel,Yesterday.
0,0.4092,0.0000,0.0122,0.0367,0.0571,0.0000,0.0000,0.0328,0.0367,23,14,Physics,Physics.
1,1.0000,1.0000,0.9907,0.5769,0.5652,0.6304,0.4059,0.5075,0.5769,23,13,"Fordham, part of an ancient tradition!","Fordham, part of an ancient tradition! Newcomen So"
0,1.0000,0.0000,0.0208,0.0884,0.0938,0.1283,0.1017,0.0896,0.0884,22,13,"El Greco notes on his birthplace, education, and f",El Greco
1,1.0000,0.0000,0.0304,0.3800,0.3333,0.4414,0.4186,0.3800,0.3800,14,14,"""So few"" the immortal record of the Royal Air Forc",So few; the immortal record of the Royal air force
0,0.0000,0.4482,0.1804,0.0844,0.0833,0.0951,0.0844,0.0844,0.0844,10,3,The Tudors,A
1,1.0000,0.0000,0.9384,0.6925,0.6667,0.8126,0.6421,0.6925,0.6925,14,11,Introduction to stratificational linguistics,Introduction to stratificational linguistics
1,1.0000,0.7453,0.9964,0.4755,0.4800,0.3624,0.3667,0.4692,0.4755,24,13,The mother ditch,The mother ditch; illustrated by Karl Larsson.
1,1.0000,1.0000,0.9953,0.4592,0.4286,0.4658,0.4592,0.4592,0.4592,11,9,These Americans in moccasins,These Americana in moccasins.
0,0.4362,0.3228,0.0517,0.0682,0.0769,0.0487,0.0715,0.0585,0.0687,17,25,Proceedings,Proceedings.
1,1.0000,0.2736,0.9816,0.3401,0.3448,0.4244,0.3506,0.3150,0.3401,17,22,Readings in the sociology of migration,Readings in the sociology of migration
1,1.0000,0.0000,0.8929,0.1942,0.2162,0.2328,0.1636,0.1763,0.1729,30,15,A partridge in a pear tree,A partridge in a pear tree
1,1.0000,1.0000,0.9987,0.4743,0.4706,0.4747,0.3999,0.4613,0.4265,30,20,Luminescence of biopolymers and cells,Luminescence of biooolymers and cells
0,1.0000,1.0000,0.0517,0.0850,0.0667,0.1027,0.1401,0.1160,0.0884,42,6,Prentice memoirs being family history from 1630-od,Prentice memoirs.
1,1.0000,0.0000,0.9187,0.3739,0.4348,0.2723,0.2696,0.2752,0.3739,22,11,"The Netherlands Indies and Japan battle on paper, ",Netherlands Indies and Japan
1,0.9643,1.0000,0.9983,0.6428,0.7143,0.4566,0.5151,0.5559,0.6428,20,16,Budgeting for smaller governmental units,Budgeting for smaller governmentalunits.
1,1.0000,1.0000,0.9892,0.6544,0.5455,0.7360,0.6544,0.6544,0.6544,11,6,The last angry man a novel,The last angry man. Scribner.
1,1.0000,0.0000,0.9384,0.7335,0.7727,0.5952,0.6178,0.6286,0.7335,22,17,Public employment compulsory arbitration in Austra,Public employment compulsory arbitration in Austra
1,0.5361,1.0000,0.9750,0.7917,0.7500,0.7883,0.8416,0.8047,0.7917,17,18,"Richard Amory's listen, the loon sings book three ","Listen, the loon sings."
0,0.0000,0.3115,0.0153,0.0346,0.0541,0.0000,0.0000,0.0000,0.0273,31,8,Friday Mount: first settlement at Holbrook and the,Where to?
1,1.0000,1.0000,0.9986,0.4150,0.4167,0.3450,0.4125,0.4493,0.3952,21,30,I saw an elf and other verse,"I saw an elf, and other verse by Mayme Baker Cunni"
0,0.7696,1.0000,0.8935,0.4785,0.4167,0.4854,0.4785,0.4785,0.4785,10,7,The Abominable Snowman adventure,The abominable snowman.
1,0.3817,1.0000,0.9171,0.8738,0.8000,1.0000,0.8985,0.8738,0.8738,14,13,Our hidden heritage: five centuries of women artis,Our hidden heritage
1,1.0000,0.0000,0.8914,0.3980,0.3636,0.3625,0.3685,0.3980,0.3980,15,15,New England character and characters as seen by co,New England character and characters as seen by co
1,1.0000,0.0000,0.9384,0.7359,0.7778,0.5776,0.6975,0.7409,0.7359,18,14,Foundations of British policy in the Arab world th,Foundations of British policy in the Arab world: t
